Wall time,Step,Value
1694434310.8665571,5319,2.0563154220581055
1694434311.4477532,5322,1.9215761423110962
1694434319.0863845,5362,1.9614076614379883
1694434320.6062825,5370,2.0288479328155518
1694434327.1748207,5403,1.7585493326187134
1694434335.5709362,5445,3.0478498935699463
1694434337.3114367,5454,2.5564472675323486
1694434338.2741144,5459,2.067786455154419
1694434348.3549933,5509,2.2669951915740967
1694434379.2781916,5667,1.8321876525878906
1694434391.8404078,5730,1.700324296951294
1694434397.7152605,5758,2.2470545768737793
1694434402.1739745,5781,2.2756600379943848
1694434412.3059158,5832,2.1719865798950195
1694434418.8081458,5866,1.7250409126281738
1694434421.3753018,5879,1.9595931768417358
1694434468.709648,5956,1.8306982517242432
1694434473.408527,5981,2.1789350509643555
1694434476.4339688,5997,1.9839982986450195
1694434478.6411102,6009,1.969901442527771
1694434486.944295,6053,1.8620240688323975
1694434498.1077998,6111,2.2570934295654297
1694434502.5836484,6133,1.9955068826675415
1694434503.553446,6138,2.123962640762329
1694434504.4129395,6142,2.2906646728515625
1694434522.0626473,6225,2.3163788318634033
1694434525.5396235,6243,1.7701812982559204
1694434533.759831,6279,2.2106857299804688
1694434544.234374,6332,2.717024803161621
1694434544.6190953,6334,2.155151128768921
1694434549.6557906,6358,2.2510859966278076
1694434549.8434696,6359,1.7354530096054077
1694434550.8321764,6364,2.350464105606079
1694434551.8154314,6369,1.6920418739318848
